Employee_ID,Basic_Salary,HRA,Other_Allowances,Income_Tax,Employee_Provident_Fund,Professional_Tax,Bonuses,Overtime,Deductions,Medical_Allowance,Travel_Allowance,Leave_Encashment
1912,29323,5645,5074,3349,4584,316,4535,1104,1851,1785,2355,3191
1913,35229,19546,7069,8011,1818,498,3293,273,726,2576,2996,3207
1914,64481,12544,4981,8055,1772,101,2104,275,1260,4218,2387,2576
1915,28502,18706,7873,2212,1012,123,9853,1906,1648,4317,1179,531
1916,78082,10569,2120,7965,3962,305,1908,1981,216,2667,2335,1231
1917,72393,7990,9552,7704,4979,419,7539,464,1269,4008,2677,1993
1918,20545,18675,3637,8433,4631,298,5617,1231,447,3344,648,1697
1919,79805,15091,9205,3511,1920,455,8069,1319,318,4194,1995,3370
1920,57114,7504,7460,1143,1824,213,3311,1062,1909,4726,1317,1545
1921,49430,15964,7103,8367,3418,379,1789,1971,2084,1693,2244,3165
1922,29996,18537,2924,4228,2314,254,1171,287,2778,4775,2146,1437
1923,47788,18269,2644,5582,3379,264,8989,1147,1057,4527,2172,370
1924,49969,14346,4032,7031,4677,321,2885,875,38,3446,1878,4504
1925,68543,5587,4761,5243,3308,190,9667,1992,1602,4790,2439,616
1926,33919,17763,9003,3713,3017,266,2049,1306,2256,3993,1157,4166
1927,23810,15013,4068,5185,4861,306,5129,877,829,2254,1553,4014
1928,50586,14177,2241,8328,4942,381,2161,179,855,1533,1076,4179
1929,59974,9079,8598,5633,2228,164,1815,1120,2946,1401,1222,2256
1930,61773,8348,9106,4192,1696,475,4766,1214,2648,4663,2769,4354
1931,36371,11299,4668,1300,3734,103,9945,1097,2807,1129,2141,3310
1932,65084,8831,8446,1723,1949,256,5661,446,1858,3339,1183,931
1933,49629,14433,7715,6694,3434,348,9653,784,1102,1275,1241,2329
1934,71184,13381,9762,4010,4963,356,4239,1520,1500,3959,2948,393
1935,28436,18728,2802,6555,3868,334,9272,560,2481,2858,2545,2465
1936,32984,14172,7059,1067,3515,405,3804,483,1820,4447,2127,3277
1937,53039,14890,6164,3506,2438,465,9031,848,841,3973,2635,1929
1938,39895,6715,7248,2537,1068,494,1869,721,2079,1054,1988,625
1939,38155,15785,2195,1397,4543,173,6526,115,2440,4649,549,4657
1940,78606,17328,4187,6680,4175,286,8741,534,1255,3786,602,2879
1941,30616,11450,5515,5825,2781,161,5694,1121,2957,4097,867,3166
1942,57129,18230,4330,9747,4232,436,9998,1351,2239,4512,1435,3422
1943,59837,17625,4359,7048,3247,263,2934,1932,1939,1764,2214,2109
1944,70072,10433,6841,4661,3263,155,6172,406,269,2220,2302,1165
1945,44574,6098,5606,3941,2969,210,1703,1336,2785,1641,1920,2781
1946,23430,12096,7784,8067,1211,317,3523,1725,2124,4314,2300,1891
1947,73587,7326,2276,6091,1507,339,3639,693,734,2847,2805,3182
1948,32676,16439,2060,2601,3063,120,7159,1171,883,1723,2495,1639
1949,30816,14087,5390,2480,2521,240,4909,1365,2331,2213,2467,781
1950,52733,11416,3913,7230,3931,364,2164,494,1112,1801,889,4692
1951,40144,11980,8195,4276,1331,238,1619,947,2591,1737,1866,2056
1952,22050,11763,5927,7447,3764,169,8982,22,648,1757,1272,2323
1953,64460,6674,8296,6499,4948,484,4066,1128,1179,2591,893,2274
1954,53933,16101,7868,7273,1550,217,5872,1698,2297,3614,1182,2233
1955,44951,12950,7430,2299,2624,297,9638,1602,2142,2299,769,2638
1956,52413,14122,7933,6818,1941,304,3337,1825,16,2841,648,3287
1957,54801,17576,4591,7701,3303,313,9400,1824,116,4480,1310,2480
1958,75619,13915,2566,5994,4039,155,6594,557,982,1339,527,2616
1959,52913,16132,5935,8489,4837,386,3460,1616,2380,1152,2827,355
1960,67037,19607,9556,9269,1727,392,7820,940,1846,2588,1705,4487
1961,73540,11049,3571,3831,1879,274,6546,1682,1545,2421,665,4674
1962,60600,6089,6717,3721,3862,446,4442,1245,2693,2467,2564,3346
1963,77775,9578,8121,2532,4243,469,3711,854,2163,4694,1673,3522
1964,45280,14127,3200,9429,1648,227,2291,1038,962,4051,838,2467
1965,44557,15487,9529,6253,1999,477,6374,890,1276,1426,1568,163
1966,67054,5155,6409,2996,2521,424,3655,1656,846,4050,1341,3634
1967,55400,14262,4854,6311,3518,391,7513,77,2363,4558,688,4733
1968,24494,6958,4895,1277,4455,387,8394,1345,2857,3251,1150,3663
1969,35152,15693,8240,4089,3737,325,1704,806,371,2135,793,3254
1970,77208,11344,9024,1523,2612,163,1825,1264,2807,3372,2357,3381
1971,43895,10779,3236,5275,3747,147,1376,1041,2924,4329,1822,2064
1972,29155,17411,8972,6365,3554,301,1972,767,1606,1949,2962,4265
1973,51883,11144,2136,4122,4039,436,5213,453,155,4599,2147,3984
1974,63194,10063,3029,9167,2009,159,1443,1466,2661,3998,1302,3887
1975,63001,8830,9154,6190,2550,496,8519,927,2555,2373,930,339
1976,21828,14046,4156,5575,1803,356,1754,276,464,3030,2018,4821
1977,79452,13831,4594,8727,3878,164,5735,1447,782,3986,986,3781
1978,65028,15430,9206,2797,4396,338,6396,1499,803,1956,588,3590
1979,61898,14794,2661,3131,1213,388,4465,1050,219,2701,770,1933
1980,52123,11659,4472,8322,4279,137,3711,513,2062,4884,2456,1645
1981,57573,5441,4677,7500,1168,124,3407,1888,1773,3941,2272,4228
1982,20806,11040,4308,1815,4401,158,9814,463,116,3482,1399,2687
1983,78807,19126,9593,9634,4351,456,6588,806,2378,4497,2244,4918
1984,76638,10925,2086,7666,1977,482,7104,823,2103,2303,777,2126
1985,60970,19478,4512,1142,2328,396,6747,362,1374,1370,2500,4441
1986,49757,12358,8219,2410,1145,257,2723,1406,2018,4741,2753,4704
1987,54636,9628,8614,1534,2798,156,8224,750,307,3980,2875,638
1988,34561,11370,8557,4364,1515,147,2919,524,221,3296,2133,1224
1989,68280,14528,8968,2032,4161,427,1918,1405,1196,3938,1361,3705
1990,44262,16892,4942,4342,1452,155,5215,1207,796,3228,2883,3910
1991,34899,5948,4773,7085,1059,164,1581,1217,1529,1702,1105,4245
1992,74842,16565,4504,5500,4382,367,4881,1485,150,4046,1561,1549
1993,76979,13179,7404,2172,1527,168,4909,55,1720,2674,1513,4145
1994,68988,11115,5310,5517,4298,315,2999,1253,1556,3125,2006,1505
1995,35934,5459,3700,9007,2023,489,1400,488,111,3966,1207,4430
1996,58197,12568,5670,2641,3521,188,4648,1051,682,3932,1477,1375
1997,61844,9646,4700,1471,2564,380,6445,1855,1161,3383,2317,667
1998,56332,5392,8815,3940,4734,356,3628,1606,2379,1049,2972,2374
1999,54157,17130,5629,9738,3804,259,2656,721,1565,3132,1305,4090
2000,31593,6787,9539,5726,3829,333,1620,1983,892,4766,2033,1015
